gtin,category
5.00021E+12,fats_oils
5.0003E+12,fats_oils
5.0003E+12,fats_oils
5.01282E+12,fats_oils
5.03102E+12,fats_oils
5.05232E+12,fats_oils
5.05395E+12,fats_oils
5.05395E+12,fats_oils
5.05427E+12,fats_oils
5.0544E+12,fats_oils
5.09923E+12,fats_oils
5.09958E+12,fats_oils
7.50801E+12,fats_oils
8.71257E+12,fats_oils
8.71257E+12,fats_oils
5.01243E+12,fats_oils
5.09958E+12,fats_oils
5.09873E+12,fats_oils
5.00012E+12,fats_oils
8.71257E+12,fats_oils
5.00021E+12,fats_oils
5.052E+12,fats_oils
5.00015E+12,fats_oils
5.01243E+12,fats_oils
5.05427E+12,fats_oils
5.09923E+12,fats_oils
5.39151E+12,fats_oils
5.01837E+12,fats_oils
5.05114E+12,fats_oils
5.05128E+12,fats_oils
5.05018E+12,fats_oils
5.01282E+12,fats_oils
43647300065,fats_oils
5.01243E+12,fats_oils
5.05232E+12,fats_oils
5.05291E+12,fats_oils
5.09958E+12,fats_oils
5.09958E+12,fats_oils
5.05179E+12,fats_oils
5.03102E+12,fats_oils
8.7121E+12,fats_oils
5.0102E+12,fats_oils
5.01029E+12,fats_oils
5.00012E+12,fats_oils
8.71257E+12,fats_oils
5.00016E+12,fats_oils
5.00016E+12,fats_oils
5.05427E+12,fats_oils
5.00016E+12,fats_oils
5.05395E+12,fats_oils
5.05427E+12,fats_oils
5.01282E+12,fats_oils
5.09923E+12,fats_oils
5.01243E+12,fats_oils
8.71257E+12,fats_oils
5.01243E+12,fats_oils
5.39151E+12,fats_oils
5.05232E+12,fats_oils
5.00021E+12,fats_oils
5.06009E+12,fats_oils
5.05232E+12,fats_oils
5.05232E+12,fats_oils
5.39151E+12,fats_oils
5.01282E+12,fats_oils
5.05232E+12,fats_oils
5.01837E+12,fats_oils
3043059,fats_oils
50457441,fats_oils
5.00015E+12,fats_oils
5.00015E+12,fats_oils
5.00021E+12,fats_oils
6.37793E+11,fats_oils
5.05427E+12,fats_oils
43647290069,fats_oils
43647240064,fats_oils
5.0102E+12,fats_oils
5.05128E+12,fats_oils
5.39151E+12,fats_oils
5.39151E+12,fats_oils
5.00036E+12,fats_oils
8.71257E+12,fats_oils
3222065,fats_oils
3222072,fats_oils
3028209,fruit_veg
43647800060,fruit_veg
43647813060,fruit_veg
92152125526,fruit_veg
5.01101E+12,fruit_veg
5.01243E+12,fruit_veg
5.01243E+12,fruit_veg
5.01282E+12,fruit_veg
5.01282E+12,fruit_veg
5.0393E+12,fruit_veg
5.05232E+12,fruit_veg
5.05291E+12,fruit_veg
5.05291E+12,fruit_veg
5.05395E+12,fruit_veg
5.05395E+12,fruit_veg
5.05395E+12,fruit_veg
5.06013E+12,fruit_veg
5.06013E+12,fruit_veg
5.06028E+12,fruit_veg
5.06034E+12,fruit_veg
5.39151E+12,fruit_veg
5.01243E+12,fruit_veg
92152125519,fruit_veg
5.0393E+12,fruit_veg
5.09923E+12,fruit_veg
5.39151E+12,fruit_veg
43647833068,fruit_veg
43647810069,fruit_veg
5.01282E+12,fruit_veg
5.05427E+12,fruit_veg
5.06034E+12,fruit_veg
5.06009E+12,fruit_veg
5.05395E+12,fruit_veg
5.06034E+12,fruit_veg
6.37793E+11,fruit_veg
5.06034E+12,fruit_veg
5.06013E+12,fruit_veg
5.05395E+12,fruit_veg
5.06013E+12,fruit_veg
92152125533,fruit_veg
5.01243E+12,fruit_veg
5.02033E+12,fruit_veg
5.06034E+12,fruit_veg
5.39151E+12,fruit_veg
5.0393E+12,fruit_veg
5.05232E+12,fruit_veg
5.09923E+12,fruit_veg
5.01243E+12,fruit_veg
5.06028E+12,fruit_veg
6.37793E+11,fruit_veg
5.09923E+12,fruit_veg
3228067,fruit_veg
5.02033E+12,fruit_veg
5.05101E+12,fruit_veg
5.00035E+12,fruit_veg
3261958,fruit_veg
5.05291E+12,fruit_veg
5.01282E+12,fruit_veg
6.00965E+12,fruit_veg
6.00965E+12,fruit_veg
5.05232E+12,fruit_veg
5.05232E+12,fruit_veg
5.39151E+12,fruit_veg
5.01243E+12,fruit_veg
5.01243E+12,fruit_veg
5.01243E+12,fruit_veg
5.01243E+12,fruit_veg
43647802064,fruit_veg
5.05291E+12,fruit_veg
43647811066,fruit_veg
43647812063,fruit_veg
5.01282E+12,fruit_veg
5.05232E+12,fruit_veg
5.05232E+12,fruit_veg
5.05291E+12,fruit_veg
41500934594,fruit_veg
41500871103,fruit_veg
41500871110,fruit_veg
43647831064,fruit_veg
5.05427E+12,fruit_veg
5.05395E+12,fruit_veg
5.39151E+12,fruit_veg
5.02033E+12,fruit_veg
5.01282E+12,fruit_veg
5.0393E+12,fruit_veg
5.05211E+12,fruit_veg
5.05211E+12,fruit_veg
5.06028E+12,fruit_veg
43647822062,fruit_veg
3228074,fruit_veg
3228081,fruit_veg
5.06013E+12,fruit_veg
5.06013E+12,fruit_veg
5.01243E+12,fruit_veg
5.01243E+12,fruit_veg
5.05395E+12,fruit_veg
92152125502,fruit_veg
92152125595,fruit_veg
5.06009E+12,fruit_veg
5.01282E+12,fruit_veg
5.39151E+12,fruit_veg
5.39151E+12,fruit_veg
5.39151E+12,fruit_veg
5.05101E+12,fruit_veg
5.01243E+12,fruit_veg
5.01243E+12,fruit_veg
3036389,fruit_veg
5.01034E+12,fruit_veg
5.06028E+12,fruit_veg
5.06028E+12,fruit_veg
6.37793E+11,fruit_veg
6.00109E+12,fruit_veg
5.09923E+12,fruit_veg
5.09923E+12,fruit_veg
5.0002E+12,fruit_veg
5.06034E+12,fruit_veg
5.01243E+12,fruit_veg
3029695,fruit_veg
3202036,fruit_veg
3232781,fruit_veg
3244265,fruit_veg
3245033,fruit_veg
3258828,fruit_veg
3267721,fruit_veg
3267738,fruit_veg
10110355,fruit_veg
10111147,fruit_veg
5.05291E+12,fruit_veg
5.05427E+12,fruit_veg
5.05701E+12,fruit_veg
5.06004E+12,fruit_veg
5.06004E+12,fruit_veg
5.06004E+12,fruit_veg
5.06004E+12,fruit_veg
3258170,fruit_veg
3246634,fruit_veg
3258835,fruit_veg
3258187,fruit_veg
3258842,fruit_veg
3246641,fruit_veg
3231562,fruit_veg
5.05701E+12,fruit_veg
3202043,fruit_veg
3258859,fruit_veg
3231746,fruit_veg
5.05478E+12,fruit_veg
5.06006E+12,fruit_veg
3245040,fruit_veg
3257753,fruit_veg
10004029,fruit_veg
3258866,fruit_veg
3221662,fruit_veg
3248867,fruit_veg
3260081,fruit_veg
3268384,fruit_veg
3246658,fruit_veg
3202050,fruit_veg
3231753,fruit_veg
3258873,fruit_veg
3202722,fruit_veg
3239865,fruit_veg
3239872,fruit_veg
3267707,fruit_veg
3267714,fruit_veg
3267516,fruit_veg
10088289,fruit_veg
3225264,fruit_veg
10004036,fruit_veg
10110553,fruit_veg
5.06004E+12,fruit_veg
5.05427E+12,fruit_veg
5.05427E+12,fruit_veg
3268391,fruit_veg
3230893,fruit_veg
3246382,fruit_veg
3261361,fruit_veg
3246399,fruit_veg
10000182,fruit_veg
5.05395E+12,fruit_veg
5.05395E+12,fruit_veg
3246665,fruit_veg
3246672,fruit_veg
3246689,fruit_veg
3258880,fruit_veg
3258897,fruit_veg
3246733,fruit_veg
3246740,fruit_veg
3268872,fruit_veg
3272589,fruit_veg
8.88827E+12,fruit_veg
5.06004E+12,fruit_veg
3267677,fruit_veg
3267158,fruit_veg
3267165,fruit_veg
3232729,fruit_veg
3232767,fruit_veg
5.0544E+12,fruit_veg
5.0544E+12,fruit_veg
10113325,fruit_veg
3035184,water
3035207,water
8.45163E+11,water
8.45163E+11,water
8.98999E+11,water
5.02231E+12,water
5.02231E+12,water
5.02231E+12,water
5.03886E+12,water
5.03886E+12,water
5.05701E+12,water
5.06027E+12,water
5.39152E+12,water
5.70819E+12,water
5.70819E+12,water
8.80904E+12,water
5.02231E+12,water
6.10371E+11,water
5.05701E+12,water
8.80904E+12,water
3035214,water
5.39152E+12,water
5.03886E+12,water
5.39152E+12,water
5.01106E+12,water
5.02231E+12,water
8.98999E+11,water
5.05427E+12,water
5.02231E+12,water
5.02231E+12,water
5.01106E+12,water
8.99E+11,water
5.02202E+12,water
5.02231E+12,water
5.03886E+12,water
5.03886E+12,water
5.02231E+12,water
5.02231E+12,water
5.39152E+12,water
5.00011E+12,water
5.03886E+12,water
5.03886E+12,water
5.03886E+12,water
5.41119E+12,water
5.41119E+12,water
5.05427E+12,water
5.01066E+12,water
5.39152E+12,water
5.39152E+12,water
5.39152E+12,water
5.39152E+12,water
5.02231E+12,water
5.02231E+12,water
5.05395E+12,water
5.05291E+12,water
8.98999E+11,water
8.98999E+11,water
5.05147E+12,water
5.03886E+12,water
5.03886E+12,water
5.01066E+12,water
5.05147E+12,water
5.05147E+12,water
8.98999E+11,water
8.98999E+11,water
5.39152E+12,water
5.02231E+12,water
5.70819E+12,water
5.70819E+12,water
8.98999E+11,water
5.02231E+12,water
5.01288E+12,water
5.02231E+12,water
5.02231E+12,water
5.05353E+12,water
5.02231E+12,water
5.05353E+12,water
5.05353E+12,water
5.02231E+12,water
50974078,water
5.05427E+12,water
5.05427E+12,water
5.05427E+12,water
5.05427E+12,water
5.05427E+12,water
5.05427E+12,water
5.05147E+12,water
5.05147E+12,water
50054039,water
6.10371E+11,water
7.02812E+11,water
5.02231E+12,water
5.02231E+12,water
5.03886E+12,water
5.03886E+12,water
5.39152E+12,water
5.39152E+12,water
5.39152E+12,water
5.02231E+12,water
3036501,eggs
5.00033E+12,eggs
5.02455E+12,eggs
5.05232E+12,eggs
5.05395E+12,eggs
5.05427E+12,eggs
5.06006E+12,eggs
5.06018E+12,eggs
5.06018E+12,eggs
5.06018E+12,eggs
5.0989E+12,eggs
5.09921E+12,eggs
5.09937E+12,eggs
5.09937E+12,eggs
5.09937E+12,eggs
5.09969E+12,eggs
5.39124E+12,eggs
5.39124E+12,eggs
5.06006E+12,eggs
5.01662E+12,eggs
5.00033E+12,eggs
50378272,eggs
5.3901E+12,eggs
5.09969E+12,eggs
5.0514E+12,eggs
5.06006E+12,eggs
5.06018E+12,eggs
50326075,eggs
3037607,eggs
5.06006E+12,eggs
5.06013E+12,eggs
5.06021E+12,eggs
5.0514E+12,eggs
5.06016E+12,eggs
5.06045E+12,eggs
5.03302E+12,eggs
5.0344E+12,eggs
50378289,eggs
5.01283E+12,eggs
5.09983E+12,eggs
5.39124E+12,eggs
5.00033E+12,eggs
5.09925E+12,eggs
5.3901E+12,eggs
5.0514E+12,eggs
8.88866E+12,eggs
5.09921E+12,eggs
5.06012E+12,eggs
5.05395E+12,eggs
5.0519E+12,eggs
5.0514E+12,eggs
5.05114E+12,eggs
5.01662E+12,eggs
5.06016E+12,eggs
5.06016E+12,eggs
5.0989E+12,eggs
5.09969E+12,eggs
5.09935E+12,eggs
5.02043E+12,eggs
5.09983E+12,eggs
5.09925E+12,eggs
5.3901E+12,eggs
5.06006E+12,eggs
5.39124E+12,eggs
3036525,eggs
5.09959E+12,eggs
5.06001E+12,eggs
5.06001E+12,eggs
5.06001E+12,eggs
5.06045E+12,eggs
5.06045E+12,eggs
5.00033E+12,eggs
5.09969E+12,eggs
5.052E+12,eggs
5.06016E+12,eggs
5.05114E+12,eggs
5.05114E+12,eggs
5.05114E+12,eggs
5.00031E+12,eggs
5.06016E+12,eggs
5.00033E+12,eggs
5.0519E+12,eggs
5.02455E+12,eggs
5.06021E+12,eggs
5.0995E+12,eggs
5.06016E+12,eggs
5.06016E+12,eggs
5.06006E+12,eggs
5.06006E+12,eggs
5.01662E+12,eggs
5.01662E+12,eggs
5.01662E+12,eggs
5.03302E+12,eggs
8.88827E+12,eggs
5.00033E+12,eggs
5.09969E+12,eggs
8.88825E+12,eggs
8.88825E+12,eggs
5.00033E+12,eggs
5.0514E+12,eggs
5.0514E+12,eggs
5.0514E+12,eggs
5.09969E+12,eggs
5.06008E+12,eggs
5.0344E+12,eggs
5.06013E+12,eggs
5.06013E+12,eggs
5.09969E+12,eggs
5.06021E+12,eggs
5.06021E+12,eggs
5.02455E+12,eggs
5.3902E+12,eggs
5.06016E+12,eggs
5.0989E+12,eggs
5.0989E+12,eggs
5.09937E+12,eggs
5.00033E+12,eggs
5.00044E+12,eggs
5.00044E+12,eggs
5.00033E+12,eggs
5.00033E+12,eggs
5.00033E+12,eggs
5.09959E+12,eggs
5.09959E+12,eggs
5.09959E+12,eggs
8.88827E+12,eggs
5.0989E+12,eggs
5.09983E+12,eggs
5.06006E+12,eggs
5.02212E+12,eggs
5.02212E+12,eggs
5.00033E+12,eggs
5.05291E+12,eggs
5.05291E+12,eggs
5.02217E+12,eggs
5.09921E+12,eggs
5.09921E+12,eggs
5.09921E+12,eggs
5.09921E+12,eggs
5.09921E+12,eggs
5.06021E+12,eggs
5.39124E+12,eggs
5.0544E+12,eggs
5.00033E+12,eggs
5.0514E+12,eggs
5.0514E+12,eggs
5.06013E+12,eggs
5.06013E+12,eggs
5.02043E+12,eggs
5.00036E+12,eggs
8.88884E+12,eggs
5.0344E+12,eggs
5.0344E+12,eggs
50378265,eggs
5.05232E+12,eggs
5.06006E+12,eggs
3040027,soft_drinks
5.00046E+12,soft_drinks
5.0102E+12,soft_drinks
5.01103E+12,soft_drinks
5.01837E+12,soft_drinks
5.01837E+12,soft_drinks
5.01837E+12,soft_drinks
5.05427E+12,soft_drinks
5.06011E+12,soft_drinks
5.449E+12,soft_drinks
5.00019E+12,soft_drinks
5.02181E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.01837E+12,soft_drinks
5.05427E+12,soft_drinks
5.449E+12,soft_drinks
5.02181E+12,soft_drinks
5.449E+12,soft_drinks
5.05427E+12,soft_drinks
5.06011E+12,soft_drinks
5.02181E+12,soft_drinks
5.02181E+12,soft_drinks
5.02181E+12,soft_drinks
5.05427E+12,soft_drinks
5.06011E+12,soft_drinks
5.06011E+12,soft_drinks
5.449E+12,soft_drinks
5.06011E+12,soft_drinks
5.0102E+12,soft_drinks
5.02181E+12,soft_drinks
5.02181E+12,soft_drinks
5.0294E+12,soft_drinks
5.0294E+12,soft_drinks
5.06011E+12,soft_drinks
5.449E+12,soft_drinks
5.05427E+12,soft_drinks
5.06011E+12,soft_drinks
5.449E+12,soft_drinks
5.01103E+12,soft_drinks
5.01103E+12,soft_drinks
50193363,soft_drinks
50193622,soft_drinks
5.06011E+12,soft_drinks
5.0102E+12,soft_drinks
5.01837E+12,soft_drinks
3041109,readymade
3046630,readymade
3222652,readymade
3236451,readymade
3241998,readymade
3242797,readymade
3247877,readymade
5.05232E+12,readymade
3247884,readymade
3046944,readymade
3044094,readymade
3268407,readymade
5.052E+12,readymade
3268377,readymade
5.052E+12,readymade
3046975,readymade
5.05353E+12,readymade
3268414,readymade
3035641,readymade
3054802,readymade
3060834,readymade
3034170,readymade
5.05427E+12,readymade
3060537,readymade
3254844,readymade
3237823,readymade
3248096,readymade
3248102,readymade
3248133,readymade
3258248,readymade
3258255,readymade
5.05291E+12,readymade
5.05353E+12,readymade
3230954,readymade
3242780,readymade
5.05427E+12,readymade
5.05427E+12,readymade
5.05427E+12,readymade
3268926,readymade
3268933,readymade
3236383,readymade
3247853,readymade
3247860,readymade
3041420,fruit_veg
3254745,fruit_veg
10039007,fruit_veg
2.0001E+11,fruit_veg
2.6067E+11,fruit_veg
2.6315E+11,fruit_veg
5.02382E+12,fruit_veg
2.603E+11,fruit_veg
3029398,fruit_veg
5.03264E+12,fruit_veg
3272596,fruit_veg
3239254,fruit_veg
3239261,fruit_veg
2.6644E+11,fruit_veg
3225608,fruit_veg
10088609,fruit_veg
3267851,fruit_veg
5.05478E+12,fruit_veg
2.6298E+11,fruit_veg
2.63E+11,fruit_veg
2165,fruit_veg
10054000,fruit_veg
10113394,fruit_veg
5.05478E+12,fruit_veg
5.05701E+12,fruit_veg
5.05701E+12,fruit_veg
10110768,fruit_veg
3042045,fruit_veg
3239643,fruit_veg
3236765,fruit_veg
3236772,fruit_veg
2.0033E+11,fruit_veg
10094532,fruit_veg
10096369,fruit_veg
10096376,fruit_veg
3250723,fruit_veg
10087077,fruit_veg
3201985,fruit_veg
3234662,fruit_veg
3250075,fruit_veg
10115015,fruit_veg
10115022,fruit_veg
10035399,fruit_veg
3265802,fruit_veg
3042342,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
3042380,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05395E+12,sweets
5.05427E+12,sweets
5.05701E+12,sweets
5.05701E+12,sweets
3048443,sweets
5.05427E+12,sweets
3045664,grains
3250112,grains
3250129,grains
3254875,grains
3267875,grains
3045671,grains
3250136,grains
3046487,grains
3250143,grains
3250150,grains
5.05701E+12,grains
3236819,grains
3263327,grains
3250167,grains
3246825,grains
3246832,grains
3246849,grains
3270882,grains
3269091,grains
3058787,grains
3222935,grains
3267868,grains
5.05701E+12,grains
5.05701E+12,grains
3268445,grains
3268452,grains
3250105,grains
3250174,grains
3268889,grains
3268896,grains
3231203,grains
3231258,grains
3232323,grains
3247785,grains
3247808,grains
3270707,grains
3048979,sweets
3059814,sweets
3248379,sweets
2.6187E+11,sweets
2.8037E+11,sweets
2.815E+11,sweets
2.859E+11,sweets
2.875E+11,sweets
5.05775E+12,sweets
3049037,sweets
2.8011E+11,sweets
2.8716E+11,sweets
2.8968E+11,sweets
3223130,sweets
5.05775E+12,sweets
2.8196E+11,sweets
2.8203E+11,sweets
2.6217E+11,sweets
2.8114E+11,sweets
2.8603E+11,sweets
2.8548E+11,sweets
5.05755E+12,sweets
2.8048E+11,sweets
2.87E+11,sweets
2.0715E+11,sweets
3248393,sweets
2.8966E+11,sweets
2.8967E+11,sweets
2.8969E+11,sweets
5.05775E+12,sweets
2.8233E+11,sweets
2.8177E+11,sweets
2.8025E+11,sweets
2.8044E+11,sweets
2.8059E+11,sweets
2.8176E+11,sweets
2.8604E+11,sweets
2.8443E+11,sweets
3223109,sweets
5.05701E+12,sweets
2.8868E+11,sweets
5.05128E+12,sweets
2.0606E+11,sweets
2.0542E+11,sweets
2.6219E+11,sweets
2.8846E+11,sweets
2.8198E+11,sweets
2.8469E+11,sweets
2.8428E+11,sweets
2.8423E+11,sweets
3223079,sweets
3223116,sweets
3223093,sweets
3223086,sweets
3223055,sweets
5.05755E+12,sweets
2.8714E+11,sweets
2.8719E+11,sweets
2.872E+11,sweets
2.8106E+11,sweets
5.05478E+12,sweets
3223208,sweets
2.8912E+11,sweets
5.05395E+12,sweets
5.05755E+12,sweets
2.811E+11,sweets
5.05775E+12,sweets
2.8116E+11,sweets
3049471,sweets
3248362,sweets
3272039,sweets
5.05291E+12,sweets
5.05701E+12,sweets
5.05291E+12,sweets
3272022,sweets
5.05701E+12,sweets
3220283,sweets
2.8151E+11,sweets
5.05701E+12,sweets
3263648,sweets
3262214,sweets
3263655,sweets
3248294,sweets
5.05427E+12,sweets
5.05755E+12,sweets
2.83E+11,sweets
2.8368E+11,sweets
23568860,sweets
2.8715E+11,sweets
5.0544E+12,sweets
3256688,sweets
3220337,sweets
3220559,sweets
3254158,sweets
2.8139E+11,sweets
3049488,fruit_veg
3251416,fruit_veg
10001875,fruit_veg
2.6173E+11,fruit_veg
8.88826E+12,fruit_veg
10062531,fruit_veg
10001882,fruit_veg
10001899,fruit_veg
2.14011E+12,fruit_veg
3248904,fruit_veg
3272091,fruit_veg
10057421,fruit_veg
5.425E+12,fruit_veg
8.88827E+12,fruit_veg
10082171,fruit_veg
3263860,fruit_veg
3243367,fruit_veg
10043837,fruit_veg
10044438,fruit_veg
8.88826E+12,fruit_veg
10000403,fruit_veg
2.6929E+11,fruit_veg
2.6233E+11,fruit_veg
10111413,fruit_veg
3051740,sweets
5.05395E+12,sweets
5.05427E+12,sweets
3010778,sweets
5.09941E+12,sweets
5.05232E+12,sweets
3010303,sweets
5.09941E+12,sweets
5.09875E+12,sweets
5.05427E+12,sweets
3037751,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05232E+12,sweets
5.03142E+12,sweets
3037768,sweets
5.09941E+12,sweets
5.03142E+12,sweets
5.05291E+12,sweets
5.39075E+12,sweets
5.39152E+12,sweets
3042397,sweets
5.05291E+12,sweets
5.05291E+12,sweets
5.05232E+12,sweets
3057209,sweets
5.01074E+12,sweets
43647630025,sweets
6.91544E+11,sweets
6.91544E+11,sweets
3032732,sweets
3032749,sweets
3030851,sweets
5.05701E+12,sweets
5.05427E+12,sweets
3045114,sweets
5.01074E+12,sweets
5.01074E+12,sweets
5.01074E+12,sweets
5.05427E+12,sweets
5.39038E+12,sweets
3057056,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.03554E+12,sweets
5.39036E+12,sweets
5.39036E+12,sweets
5.05232E+12,sweets
5.05291E+12,sweets
3053935,meat_red
5.01002E+12,meat_red
5.05232E+12,meat_red
5.05232E+12,meat_red
5.05291E+12,meat_red
5.05291E+12,meat_red
5.05291E+12,meat_red
5.05291E+12,meat_red
5.05291E+12,meat_red
5.05291E+12,meat_red
5.05291E+12,meat_red
5.05291E+12,meat_red
5.05353E+12,meat_red
5.05395E+12,meat_red
5.05395E+12,meat_red
5.05427E+12,meat_red
5.0544E+12,meat_red
5.0544E+12,meat_red
5.0544E+12,meat_red
5.05291E+12,meat_red
5.05353E+12,meat_red
5.05478E+12,meat_red
5.02224E+12,meat_red
5.05291E+12,meat_red
5.05232E+12,meat_red
5.05291E+12,meat_red
5.05291E+12,meat_red
5.052E+12,meat_red
5.05427E+12,meat_red
5.0544E+12,meat_red
5.00044E+12,meat_red
5.05291E+12,meat_red
5.05427E+12,meat_red
5.01107E+12,meat_red
5.0544E+12,meat_red
5.05291E+12,meat_red
5.05232E+12,meat_red
5.05291E+12,meat_red
5.05291E+12,meat_red
5.05427E+12,meat_red
5.05291E+12,meat_red
5.05427E+12,meat_red
5.0544E+12,meat_red
5.05478E+12,meat_red
5.05427E+12,meat_red
5.05427E+12,meat_red
5.05478E+12,meat_red
5.05478E+12,meat_red
3221600,meat_red
5.05291E+12,meat_red
5.05291E+12,meat_red
5.05395E+12,meat_red
5.05232E+12,meat_red
5.05291E+12,meat_red
5.05291E+12,meat_red
5.05291E+12,meat_red
5.05395E+12,meat_red
5.05232E+12,meat_red
5.05291E+12,meat_red
5.05114E+12,meat_red
5.05395E+12,meat_red
5.05353E+12,meat_red
5.05232E+12,meat_red
5.05232E+12,meat_red
5.01837E+12,meat_red
5.05353E+12,meat_red
5.05478E+12,meat_red
5.05478E+12,meat_red
5.05353E+12,meat_red
5.0519E+12,meat_red
5.05478E+12,meat_red
5.01107E+12,meat_red
5.05353E+12,meat_red
5.05353E+12,meat_red
5.05291E+12,meat_red
5.05291E+12,meat_red
5.05291E+12,meat_red
5.05427E+12,meat_red
5.05291E+12,meat_red
5.05353E+12,meat_red
5.0544E+12,meat_red
5.05478E+12,meat_red
5.05478E+12,meat_red
5.05478E+12,meat_red
5.05427E+12,meat_red
5.0544E+12,meat_red
3056141,readymade
3060773,readymade
3062210,readymade
3230923,readymade
3245668,readymade
3245675,readymade
3253632,readymade
3258217,readymade
3258224,readymade
3258668,readymade
3263280,readymade
3270745,readymade
3270806,readymade
3270936,readymade
3270943,readymade
5.05427E+12,readymade
5.05427E+12,readymade
5.39151E+12,readymade
3224731,readymade
3224403,readymade
3263297,readymade
5.05353E+12,readymade
3228661,readymade
3224410,readymade
3230930,readymade
3060957,readymade
3034576,readymade
3237250,readymade
3062227,readymade
3258675,readymade
5.05353E+12,readymade
3245682,readymade
3270813,readymade
3253649,readymade
3270783,readymade
3052068,readymade
3270790,readymade
3230947,readymade
3258682,readymade
3224755,readymade
3253656,readymade
3245798,readymade
3270875,readymade
3270905,readymade
3270912,readymade
3270929,readymade
3237403,readymade
5.0544E+12,readymade
5.0544E+12,readymade
3245712,readymade
3258651,readymade
3258699,readymade
3203187,readymade
5.39151E+12,readymade
5.39151E+12,readymade
5.39151E+12,readymade
5.39151E+12,readymade
3064498,readymade
3259849,readymade
